"uuid","flags","longitude","latitude"
"129a63d2-9e2f-412a-b290-4d6a4358838c","[""geolocate_georeference""]","-144.388889","63.702778"
"1363bb1c-8fa0-4000-8421-875c264b731c","[""idigbio_georeference""]","-147.6166666667","65.1305555556"
"13657063-d245-44cb-835c-9acf705184ab","[""idigbio_georeference""]","-88.63316","49.37486"
"1371fed9-c049-42c3-a41f-045c9c845e4c","[""idigbio_georeference""]","-90.84450011638955","49.3396843231331"
"14a5a513-a42f-441e-b247-ffd03d707bd7","[""idigbio_georeference""]","-82.9976","46.93064"
"d0c5d202-fffe-41df-8617-36552f93cbd6","[""idigbio_georeference""]","-146.854582","64.884566"
"14c32854-7572-4dd1-8e3f-e69f726aebc3","[""idigbio_georeference""]","-84.36313158408419","45.99811756424794"
"14ef8a96-338b-4599-8977-0f19b255b2e2","[""idigbio_georeference""]","-146.7009008333","64.6155266667"
"14f49c36-bbb2-40aa-b731-e19b1a03c14f","[""idigbio_georeference""]","-148.3216094","65.3244453"
"150e5bbc-a569-4b87-b675-c7df3925b789","[""idigbio_georeference""]","-87.0166667","49.6166667"
"155e97fc-0992-4f26-bbef-79d409451a43","[""idigbio_georeference""]","-84.5","49.1166667"
"15badb6f-8fc6-4cbb-bd2c-70cca1e527dd","[""idigbio_georeference""]","-141.5211105","62.8194427"
"160666d5-3a1c-4c87-9303-4fbfad42ffa3","[""idigbio_georeference""]","-149.5216667","61.3716667"
"15406203-6419-4064-904b-37a16621b7ff","[""geolocate_georeference""]","-145.842222","64.1525"
"161ae133-2b21-4086-b054-7e9df14e15f4","[""idigbio_georeference""]","-145.7333333333","64.0375"
"1625cd02-74d1-477d-9917-24f0615adb0e","[""idigbio_georeference""]","-118.943446","49.056813"
"16f61b78-5ff4-492a-918a-af23a5c6bc84","[""geolocate_georeference""]","-83.4","47.833333"
"17969e25-e903-4063-8089-9e0a2ce2d280","[""geolocate_georeference""]","-116.05","62.833333"
"1835e5fa-3493-438b-9049-8dcaae94b3dd","[""geolocate_georeference""]","-151.960278","65.160556"
"180e76d1-3e49-47b0-9150-99fcc141d7a8","[""idigbio_georeference""]","-84.9333333","48.6"
"190eba06-555d-4d87-93b3-94f608a1aaf2","[""idigbio_georeference""]","-82.86969","46.66837"
"18e60bce-7342-4aad-98e7-5124c1f2090d","[""idigbio_georeference""]","-148.0652777778","64.8472222222"
"19241fb3-31a0-415f-b007-1b602995f2e5","[""idigbio_georeference""]","-148.7","65.3333333333"
"193e161b-5cb4-43d9-972e-794819499719","[""idigbio_georeference""]","-147.73","64.03"
"197e274c-b0a3-498d-873d-4944517ebbb0","[""idigbio_georeference""]","-148.5191803","64.778614"
"19a6a781-2899-47f2-a165-f103e170ff6f","[""idigbio_georeference""]","-146.76577","64.834746"
"1b4c6f74-e4a4-4e41-889f-b0684cc89744","[""idigbio_georeference""]","-83.7333333","49"
"18f28a42-cdde-4b73-ba0e-94018702f734","[""geolocate_georeference""]","-109.630434","43.533565"
"18ff4087-b008-4dfb-9ba0-b9010397342f","[""geolocate_georeference""]","-149.349708","65.150411"
"1964d93b-9a14-49e7-85e8-97ee45bdb3e2","[""geolocate_georeference""]","-141.158889","62.664167"
"1992501b-2407-430a-a50a-ba60f61535c2","[""geolocate_georeference""]","-143.035","62.381944"
"1a6d1114-1de1-4700-b6cb-8b723baed670","[""geolocate_georeference""]","-145.135278","64.056944"
"1aa9d98f-b34e-4510-a27e-3973a078b11a","[""geolocate_georeference""]","-150.109444","62.323889"
"19c7606e-0d14-4f5d-a880-9530b7d79e1a","[""idigbio_georeference""]","-80.0666667","48.2333333"
"19f4cd67-b101-4b47-bb48-cfe8ae566200","[""idigbio_georeference""]","-154.2497437","60.2192472"
"1a1592a8-2439-46bf-9d81-a96578beb5b4","[""idigbio_georeference""]","-144.56","63.7"
"1c040b35-d9cd-4365-952a-f5746a1b15a0","[""idigbio_georeference""]","-142.93859165211384","64.18948422258983"
"1aa11506-62c4-415f-8396-a81a950fdaa1","[""idigbio_georeference""]","-148.54","65.52"
"1b379988-c2b4-4a61-b4a7-df52115ee34b","[""idigbio_georeference""]","-147.81473","61.80086"
"1bbb050b-8e72-4d2e-a158-6146f75f00e4","[""geolocate_georeference""]","-79.265","43.081111"
"1c35b5fe-decf-45fb-baaf-62c3ca4cb980","[""geolocate_georeference""]","-149.000556","66.050556"
"1b94eaaa-9026-478b-95b7-4eeb2639c360","[""idigbio_georeference""]","-147.53","63.7"
"1ba85e3a-7348-428a-bf5b-4a7682bcb985","[""idigbio_georeference""]","-87.96401","49.79556"
"1cd0865f-694f-459d-96b5-66c434648f6c","[""idigbio_georeference""]","-145.3166666667","62.3"
"1cf72784-c196-460e-bbd4-41cd3eebcc21","[""idigbio_georeference""]","-126.48485827323996","59.752116411385686"
"1da3b99d-80a3-470d-b8a1-3926093ff82a","[""geolocate_georeference""]","-134.096111","59.618333"
"1db505f8-6d23-48dd-bc76-0b1950ebc3c2","[""geolocate_georeference""]","-146.225","64.254167"
"1dc78503-59f4-4e17-80cf-454d74f2401f","[""geolocate_georeference""]","-117.75","57.5"
"1df59379-0e2c-429a-a91f-902696e4bd3a","[""geolocate_georeference""]","-143.716314","61.4385"
"1dfa1c31-46df-4483-b8b0-7830c2a88399","[""geolocate_georeference""]","-150.294444","67.198056"
"1ddc6a49-725b-488c-b1f4-590bc186fb5d","[""idigbio_georeference""]","-81.4166667","48.2333333"
"1ed5d4d1-c842-463c-b0fe-42091eadaf2a","[""idigbio_georeference""]","-147.91","64.79"
"1ef1a3a4-63b6-4ba7-81c5-5b92b44119e6","[""idigbio_georeference""]","-144.44","61.51"
