"uuid","flags","longitude","latitude"
"56771f44-6695-423d-85e3-8b98cb850677","[""idigbio_georeference""]","-88.566667","18.083333"
"2dc9defb-f5bf-49ad-904b-c8b3ad8d55c8","[""idigbio_georeference""]","-89.094","17.55"
"5bfce193-b164-48c5-a2b9-3696d483648d","[""idigbio_georeference""]","-90.2191667","18.6066667"
"e092d137-f7d7-4a89-8287-6bab814a1caa","[""idigbio_georeference""]","-79.7","0.983"
"3b60a8d6-22fa-4929-a675-464336d2de69","[""idigbio_georeference""]","-87.50083","12.91083"
"caed9263-6132-46a5-9776-041687596f54","[""idigbio_georeference""]","-85.05","10.96808"
"71fcc719-10e4-4352-ab91-1301584fc527","[""geolocate_georeference""]","-101.816667","18"
"20bc967a-abc9-413f-84c8-de931261459e","[""geolocate_georeference""]","-99.85","20.7"
"e8fa35f0-1548-43dd-aaae-782c5072367a","[""geolocate_georeference""]","-64.666667","-25.183333"
"517764f1-ce32-4220-8b08-95be4efef767","[""geolocate_georeference""]","-95.45","18.516667"
"8e0dc6a0-951b-41a7-9e0e-5fe8b13bd514","[""geolocate_georeference""]","-122.350254","47.66876"
"e39cab27-391d-4372-8d97-ea761163e30f","[""geolocate_georeference""]","-100.5","25.666667"
"ae39ee62-14dd-4ea4-b927-57b70bbb95b4","[""geolocate_georeference""]","-83.75","12"
"c6bcdc8f-7f58-4fb6-af37-516fdf77ac03","[""geolocate_georeference""]","-103.7","19.216667"
"62f53982-0b70-41ae-b377-3535a55f777e","[""geolocate_georeference""]","-59.3","-23.1"
"aa53919b-e224-4a4f-ad2f-9d00b8c1cbd8","[""geolocate_georeference""]","-59.866667","-20.633333"
"8dd564a7-389c-44a0-b9b9-d68a8688dfa0","[""geolocate_georeference""]","-86.35","12.15"
"aad3e470-8ce5-4b5b-90fd-3975f11aef0a","[""idigbio_georeference""]","-94.8225","17.4316667"
"67075ea4-91da-4cc8-86cc-d2a74b71a69a","[""idigbio_georeference""]","-82.81667","9.03333"
"56d19171-04a7-499e-a86b-32694102f810","[""idigbio_georeference""]","-104.60194000000001","19.6024782"
"7f501f6c-019e-4b09-8c61-d51476cd92cb","[""idigbio_georeference""]","-88.18333","15.88379"
"066c8aca-5971-49ca-b708-d6576d5394e5","[""idigbio_georeference""]","-90.329102","15.722626"
"1732f0b7-ec0c-4c94-a84a-1b37a501e4a0","[""idigbio_georeference""]","-98.26461282182062","23.4556575756266"
"e18468b7-6629-4882-8ed4-7145225eba60","[""idigbio_georeference""]","-90.53419","14.609980000000002"
"411163aa-0828-4a34-99ed-619a1efc061b","[""idigbio_georeference""]","-72.7","9.18"
"1520d673-62f6-4158-b1c7-b781974a4927","[""idigbio_georeference""]","-60.75","2.25"
"7938afba-795d-4dc9-ba41-7d15a9df2630","[""idigbio_georeference""]","-74.3166657","-8.6000004"
"7ae45214-a9e6-4514-a98c-082fb363dfc3","[""idigbio_georeference""]","-71.5","9.66667"
"f74e2104-f8d4-4e68-a1f8-5f3557a79bfa","[""geolocate_georeference""]","-57.833333","-22.716667"
"ab548aa6-82fa-40b4-ba64-00029f8eb8d2","[""geolocate_georeference""]","-73.616667","9.816667"
"a2caae4d-a7c1-4d84-b2f8-e1683645d876","[""geolocate_georeference""]","-90.166667","16.933333"
"41d45389-56bc-46f7-b689-c67bb77dd5ee","[""geolocate_georeference""]","-59.516667","2.833333"
"d22c655a-daf5-4fd6-8070-95969d74e246","[""geolocate_georeference""]","-72.600499","7.867946"
"0459868d-bec1-43b5-9a40-28e74b3695f3","[""geolocate_georeference""]","-60","-23"
"6ec7ebea-0bc8-43fa-a77f-7f456fc704f8","[""idigbio_georeference""]","-72.9965591","3.4971402"
"ed1d902e-4dc7-4264-882a-472e5ef58715","[""idigbio_georeference""]","-55.681396","4.208205"
"e046830c-54c7-4b4f-83e6-d4d23a237390","[""idigbio_georeference""]","-87.6667","13.1667"
"04cdb0bd-51e9-448f-82d0-16d025522c08","[""idigbio_georeference""]","-40.065833","-19.393611"
"41d91e71-3c01-4153-8f7c-29f85d9fa956","[""idigbio_georeference""]","-71.7083282","10.4916697"
"ce035a61-70ef-4d6b-80f1-db1652bdea26","[""geolocate_georeference""]","-91.7","14.616667"
"1f833417-d9f4-42eb-a812-f3a92cb18257","[""geolocate_georeference""]","-73.5","-9"
"3ac7211c-c956-4616-8efd-6a3653eec82b","[""geolocate_georeference""]","-63.729187","10.026597"
"5398fa2f-20de-4d2e-a259-7601b361a1be","[""geolocate_georeference""]","-83.523813","8.959878"
"dcc61009-55da-4ce1-a495-e0c2bab56dbb","[""geolocate_georeference""]","-64.728052","-21.525701"
"6ebe3fe4-ce70-4b25-9fda-39a058d6d738","[""geolocate_georeference""]","-73.4","-4.466667"
"02c654b6-a245-48d2-96e3-51b639c43890","[""geolocate_georeference""]","-93.61992","16.996013"
"ff0bd6e8-0914-4646-8b89-94e9d3860483","[""geolocate_georeference""]","-52.066667","-25.85"
"560d8bb9-fa4f-4260-ac17-7769fdbae17c","[""idigbio_georeference""]","-48.9667","-16.3333"
"ea277920-2684-49c9-a721-52ccaf68b4c3","[""idigbio_georeference""]","-47.353333","-22.754167"
"a6862556-1baf-4de0-87b0-89dc13320b99","[""geolocate_georeference""]","-57.683333","-16.066667"
"cdd37305-8f64-450c-a558-ea653feb543f","[""geolocate_georeference""]","-99.699699","27.54494"
"b2dbb597-3c8c-4f57-b7e8-9155cb7ced3f","[""geolocate_georeference""]","-45.173939","-11.84252"
"944a3bdc-2828-4ce2-bb28-b01ab471e247","[""geolocate_georeference""]","-56.170833","-34.858056"
"a4029b9e-2103-4918-baea-ee07d5ce3776","[""geolocate_georeference""]","-48.421895","-24.515699"
"f0583c82-6305-476e-a383-3adf28b2363c","[""idigbio_georeference""]","-91.0652778","16.7088889"
"2269b1b7-cf3a-4a46-ba4e-5400daccb2c2","[""idigbio_georeference""]","-94.6698889","17.0405556"
"7941d97d-142e-463c-913a-01c746655ac3","[""idigbio_georeference""]","-91.1388889","16.7861111"
"2abf37c1-17c2-4aac-90d5-eb51a2670c0f","[""idigbio_georeference""]","-91.1059722","16.7916667"
"e56b06cb-455b-4771-88da-17ceecdee5e6","[""idigbio_georeference""]","-94.6697222","17.0405556"
"876236c1-c61f-4be1-9522-bde962905357","[""idigbio_georeference""]","-105.4122222","20.3308333"
"e6e4a537-e38d-4850-89cf-4993e516feed","[""idigbio_georeference""]","-93.1","16.7269444"
"fa227c1b-9c68-4347-b88e-83551a094b2e","[""idigbio_georeference""]","-99.7036111","21.4830555"
"f74c4b09-8cd1-4688-975e-3ab990b6e1dc","[""idigbio_georeference""]","-88.6088888","19.8077777"
"9b9d0359-2a31-441c-adcd-4b959e914ce0","[""idigbio_georeference""]","-88.7797222","18.4258333"
"df3a2e65-bb79-4595-8742-706d5c960a4c","[""idigbio_georeference""]","-92.13416670000001","16.7572222"
"d601ab1a-ddf4-4388-aa1d-229e8e136564","[""geolocate_georeference""]","-51.666667","4.133333"
