"uuid","flags","longitude","latitude"
"5a0a8d0e-6fd3-4963-8daa-e44b7f5cf2e9","[""idigbio_georeference""]","-89.63361","17.39361"
"42e2cb40-63f1-40ba-b3a2-c71a80d19296","[""idigbio_georeference""]","-108.197133","38.538268"
"7a568a26-e3ff-48b0-9ff8-b691b416ec37","[""idigbio_georeference""]","-108.23117","38.18206"
"fef5591b-5714-4728-a57d-6dfb12ae483a","[""idigbio_georeference""]","-107.78699","38.2677"
"39b2e214-2384-4c1e-a566-4b99d3221dcf","[""idigbio_georeference""]","-114.55694","39.27667"
"07b9625d-d49e-4670-8edf-cd5735b5d4c2","[""idigbio_georeference""]","-124.1017702","41.1240143"
"901efb09-d016-410c-9671-be8f6e80baee","[""idigbio_georeference""]","-123.66800087323948","47.87201015748675"
"a9e0b2d8-b09d-411d-b387-7dc48d11c2e3","[""idigbio_georeference""]","-83.48731","8.69745"
"4870f73f-b5a9-4f37-b1e1-7ff549c6f4e3","[""idigbio_georeference""]","-123.6489","45.2325"
"2c0ea60f-a5ac-4c40-9544-cdd75dac8af8","[""idigbio_georeference""]","-107.13902","33.31705"
"2c3c718d-5c45-48dc-843c-ba9ebdb44ff7","[""idigbio_georeference""]","-117.55369","33.629331"
"0c50ef86-fb54-426a-8c71-a839992aab8a","[""idigbio_georeference""]","-120.2754393","41.8800954"
"fd901cd6-1b86-4fc5-8903-f1e2e79f173f","[""geolocate_georeference""]","-80.470608","27.816415"
"b82d350d-0e0e-4576-abae-b6be2a46aee2","[""idigbio_georeference""]","-108.10036","38.36833"
"7dde1912-3ae6-4eee-8bf5-f748d9b43120","[""idigbio_georeference""]","-107.98615","38.30474"
"86bf5f48-c5a2-42a8-844b-1b9094bca319","[""idigbio_georeference""]","-107.90498","38.26932"
"708e4ec7-8bc6-41f4-a83d-3830a1e28015","[""idigbio_georeference""]","-108.22933","38.5072"
"b2b44879-26a5-4417-af2c-b6640915269b","[""idigbio_georeference""]","-111.8221","39.3583"
"e59449b5-7733-45bf-aac6-d489ae4404a6","[""idigbio_georeference""]","-111.32774","41.27202"
"9bcc8a09-db17-4f77-b83c-c4061e2dad67","[""idigbio_georeference""]","-103.4459991","30.222000100000002"
"fb874c7d-0cd7-4fdc-bb7e-35a6e8bda223","[""idigbio_georeference""]","-115.80472","39.88889"
"d6bd58da-0ba1-4f03-a199-0511ee1fab26","[""idigbio_georeference""]","-99.0833333","21.1833333"
"fc57a8aa-1429-49b8-a4b7-7f7679398189","[""idigbio_georeference""]","-89.395","18.5052777"
"ac2ab6e1-6687-404a-9c7a-fe6fe6ba36d6","[""idigbio_georeference""]","-119.82422348578524","34.4369250201946"
"552fe7d4-8549-45cc-8950-1844cebacc8a","[""idigbio_georeference""]","-123.47306","40.80917"
"6f49e11b-4878-4e4e-9694-a10e56599e44","[""idigbio_georeference""]","-112.32278","38.96889"
"da66c25e-311f-43ff-b2b3-8e994e7b49a0","[""idigbio_georeference""]","-112.34497","38.72963"
"cc182283-98d9-48ca-a87d-657cd4b2bc06","[""idigbio_georeference""]","-72.71667","-37.8901"
"56f32a9f-f4bd-451c-88e9-44f499dac5c2","[""idigbio_georeference""]","-110.4178","31.4137"
"46568ebc-ce75-4946-99a9-a27f40f3039e","[""idigbio_georeference""]","-97.89851055141814","23.7873242316116"
"e3e92294-2cc7-4307-b641-a9c7979391d5","[""idigbio_georeference""]","-110.51889","32.13194"
"fc0c2a32-6466-4947-9fb5-6da877394d0c","[""idigbio_georeference""]","-110.71008","32.40911"
"904393e9-29e0-459e-87c9-f2842132c7c8","[""idigbio_georeference""]","-124.9","51.9667"
"186f682a-bc18-4a96-a8cf-2b4aa88b4128","[""idigbio_georeference""]","-114.5","39.24"
"4f6366ee-0ba4-4da5-ac9f-6f464fc1336a","[""idigbio_georeference""]","-118.244625","34.053609"
"e339db94-3e75-4fce-955b-a6f7a3fd2f45","[""idigbio_georeference""]","-71.56667","-39.46667"
"2d1e7e3f-cbc4-4ea8-aed6-001c00a61966","[""idigbio_georeference""]","-109.2085","31.8836"
"822a1ad2-57ae-4b0a-b96a-24ed2bde4a28","[""geolocate_georeference""]","-120.2771","34.858591"
"715af79b-5315-4cee-b6a3-d7b3cf1ac8c7","[""geolocate_georeference""]","-122.60304","38.731466"
"7df7f07f-c228-4536-86c5-25afacb304c5","[""idigbio_georeference""]","-111.283","39.317"
"6f12cf85-903c-4939-902d-947186f5e6e6","[""idigbio_georeference""]","-117.997231","53.146089"
"095b86fa-4f0a-4f73-b2aa-6f80db9f9c11","[""idigbio_georeference""]","-105.413883","39.851096"
"ca2f4ca1-7f19-4544-bdec-04b69f6f3d80","[""idigbio_georeference""]","-121.106","39.5625"
"e16ab95d-5033-4bd7-8329-68eca834fd44","[""idigbio_georeference""]","-122.565118","40.6853422"
"980c4749-f444-44fd-98fa-ea89258e4fd8","[""idigbio_georeference""]","-112.44807","38.49652"
"1e74732f-6441-42ee-a3c3-1bf4069a510a","[""idigbio_georeference""]","-121.8151468","37.0532285"
"f29a9973-212a-4c9f-aa05-32a0e08ecd9b","[""idigbio_georeference""]","-118.91711","36.674453"
"fdd1ff29-0def-4d28-ae40-b29092a11e94","[""idigbio_georeference""]","-109.9029","32.6219"
"029115ab-2783-471a-ba77-77563d2cd0db","[""idigbio_georeference""]","-111.102661","32.236793"
"ebb9e99f-da60-45e6-af32-e491ab1130a2","[""idigbio_georeference""]","-90.75","14.733330000000002"
"0478012d-413a-4393-9327-f8dcae2bfad1","[""idigbio_georeference""]","-112.80181","37.8654"
"87468a70-f9f6-4a3a-99e0-a96a6158986c","[""idigbio_georeference""]","-120.58799","39.04722"
"651f3d98-a4b7-48d3-8091-9ee2b064d77d","[""idigbio_georeference""]","-112.75111","31.6389675186"
"a67a9a00-81ce-475c-a1a2-d6bca6e3bc70","[""idigbio_georeference""]","-121.633597","36.301552"
"2da8aa23-5949-4918-a602-9860d522ea1a","[""idigbio_georeference""]","-122.1185849","40.8558117"
"161f8ef6-19f4-42c4-b569-b20dea0d23f3","[""idigbio_georeference""]","-109.5587","31.9347"
"ab39d9e2-16ce-4756-8394-2d78d38b7819","[""idigbio_georeference""]","-113.32833","41.8175"
"6734e87b-9620-4cac-aee0-bc7d6d31a540","[""idigbio_georeference""]","-112.23874","38.08255"
"73d5906e-d470-4333-918d-90a8e46d6628","[""idigbio_georeference""]","-122.4807","44.3988"
"b348de0b-c32d-4421-b9e1-bc1923541e31","[""idigbio_georeference""]","-121.0141372","38.8883632"
"3eb9b98b-8a3d-4433-b88b-2544f3135b09","[""geolocate_georeference""]","-121.890342","37.375508"
"3440902a-590e-4f44-828c-8f357bf31ee4","[""geolocate_georeference""]","-61.033333","-21.7"
"1bbeb428-6dea-430b-b807-37a127c53e51","[""geolocate_georeference""]","-118.909265","34.563323"
"1b97b8e3-4131-4e11-84d0-417c1b558bf2","[""geolocate_georeference""]","-117.273998","48.532318"
"70af71be-380c-4fcf-a447-9b24fb4d1a7d","[""geolocate_georeference""]","-121.889159","40.492378"
"2d27380c-b5b6-4a47-bb29-d1872ba334ea","[""idigbio_georeference""]","-115.15944","38.7"
"0f1300dd-b451-4274-8ce8-0456aa7dd705","[""idigbio_georeference""]","-120.47295","38.72183"
"b4cf2e31-f3b7-439d-a75b-5e4ebb0e1d19","[""idigbio_georeference""]","-114.7","33.18"
"12459d9b-4215-49eb-b61c-2e4d51910e9b","[""idigbio_georeference""]","-124.27938276397384","48.07008076821374"
"387dc1cf-cb9c-4589-a1d4-5c6193c6f90d","[""idigbio_georeference""]","-119.889133","37.809388"
"1bfe0a50-b610-480b-9a94-bd3294ff3994","[""idigbio_georeference""]","-105.086","30.929"
"7975f25d-579a-4e0a-aada-b777fd5a9028","[""idigbio_georeference""]","-111.22402","37.88622"
"1bbe76c2-df4e-413b-865e-90d86cd3e3a1","[""idigbio_georeference""]","-111.279","39.322"
"0c65000d-cb83-4788-a753-ae6812407828","[""idigbio_georeference""]","-112.43624","37.82279"
"171fc574-a215-4c7d-897c-423aca575ab7","[""idigbio_georeference""]","-110.717064","31.62199"
"8b8a6649-0861-4dec-b617-94141d78e4ec","[""idigbio_georeference""]","-88.72792","17.9291"
"68f11280-0380-4b1e-81a5-296c900a8c05","[""idigbio_georeference""]","-122.1999294","41.0500861"
"72e163f5-6e2e-4d98-8cab-f33b0e9198cd","[""idigbio_georeference""]","-121.467801","37.150371"
"4181ab0b-2d18-424a-a1ba-258eb4705294","[""idigbio_georeference""]","-109.87143512551576","32.70176843296257"
"ec7e440d-8d91-482a-81b1-35a1d1c8eb07","[""idigbio_georeference""]","-104.82024395331614","41.13998141158489"
"a854f089-d3c2-4224-9150-6ca61e59542d","[""idigbio_georeference""]","-111.40351","38.23598"
"872d62ef-f786-449c-b608-196a55a5767d","[""idigbio_georeference""]","-109.4583","31.9411"
"6eb5b0eb-77d9-4f93-b5d9-aa5f71520afc","[""idigbio_georeference""]","-108.7086111111","32.7141666667"
"4aa045b5-1baf-4784-9eb1-ad7431225e52","[""idigbio_georeference""]","-116.6445","33.0975"
"87d2e34c-564f-42dd-93b5-2a0a25cf0ffa","[""geolocate_georeference""]","-120.245833","40.987222"
"264ae742-0c3e-4bb7-a5da-8d36a02bf305","[""geolocate_georeference""]","-123.747412","39.294936"
"72a650c0-b2f7-4754-bf6c-d676ff4ea7d5","[""geolocate_georeference""]","-122.238892","40.563763"
"3332e492-1668-48ab-9630-f0c2e3fe0495","[""idigbio_georeference""]","-122.03093872651374","46.75844018752516"
"bf8ca92c-fbb8-476b-91d4-8548d3796fcb","[""idigbio_georeference""]","-112.44838","38.54298"
"7ff1a1fd-a2be-42ad-aa23-6040a7757c5f","[""idigbio_georeference""]","-110.92583","32.22167"
"971f4913-3fe6-47b5-97e2-e120a6e4c332","[""idigbio_georeference""]","-122.7905123","38.0359281"
"055f71ec-3c6e-452c-9249-776da207ce3b","[""idigbio_georeference""]","-121.69260209823224","47.15399842370223"
"00b6fc60-8b42-4664-8df0-83686907ebc4","[""idigbio_georeference""]","-121.8689473","40.4354672"
"05835041-7e9e-419a-95cc-cf36d3a2c901","[""idigbio_georeference""]","-122.244073","37.208876"
"ca52bdc4-88db-4e8a-9c9f-b4a46540b020","[""idigbio_georeference""]","-119.307823","37.17005"
"2366b6b5-525a-4337-9f8d-c815ff9dad22","[""idigbio_georeference""]","-127.654504","50.535387"
"2633a666-166f-4947-855f-0964fd46999d","[""idigbio_georeference""]","-120.50616","49.458596"
"48af9bb1-e114-4d61-936d-9586ab9c4991","[""idigbio_georeference""]","-85.79516000000001","10.98716"
"7aa93b06-9827-4b54-8f84-4fe56bc99658","[""idigbio_georeference""]","-113.58412001410656","37.10415089492064"
"338169b5-3024-4b93-be76-6587e2e2df37","[""idigbio_georeference""]","-72.98333","-37.81667"
"4767686d-f005-483d-b508-e0fd86cce19b","[""idigbio_georeference""]","-118.43607321682356","45.570352547466236"
"b0e95886-2be9-4952-8ca5-2a6606ea9564","[""idigbio_georeference""]","-106.7973751","32.073688"
"6f22eb48-c9a3-4b44-8e44-3f5a7d897660","[""idigbio_georeference""]","-106.7537384","33.2113386"
"19e9ae46-6b30-4ab8-ab6a-4ddadd2020df","[""idigbio_georeference""]","-117.63784296936625","48.262807255015076"
"5d1c052e-a282-469c-9dcb-de6caef63822","[""idigbio_georeference""]","-125.258333","50.048611"
"b8c0d40d-f071-48b0-8e18-d8684b82d792","[""idigbio_georeference""]","-81.41942","26.368990000000004"
"f0273f6a-0801-4d79-854e-c530cb0bf9cf","[""geolocate_georeference""]","-105.307199","37.831009"
"8b6b8e98-03b6-426a-abeb-4ee3c3d198cb","[""geolocate_georeference""]","-42.5075","-3.486389"
"72e39d8c-fe5e-48d8-b294-0bcac9b40758","[""geolocate_georeference""]","-107.795246","37.433444"
"25833be0-46bf-47a9-8ccb-520eaec44315","[""geolocate_georeference""]","-107.760243","39.626219"
"91c7e6d2-8309-412f-82ea-c95f178cbc4a","[""geolocate_georeference""]","-80.4677","27.816796"
"4daa5e07-d3f9-42b0-8778-7f57fbdb87ef","[""geolocate_georeference""]","-80.803219","27.175332"
"2c7bf725-19dc-4aa3-a847-066446c007f0","[""geolocate_georeference""]","-121.7291","48.6532"
"b109589d-b636-4939-a579-d5f2042f6346","[""geolocate_georeference""]","-104.477694","29.953224"
"ee68ffc1-a9b9-4757-8aa8-f335907aa904","[""geolocate_georeference""]","-108.177844","38.578651"
"4b571d04-7dc6-4691-bbd7-7b8ffeac2695","[""idigbio_georeference""]","-99.2","28.41"
"0daa9a46-4917-405f-b2c9-c95632c05770","[""idigbio_georeference""]","-108.280199","39.871436"
"215378c0-aebd-4423-b064-0349b9eb49d8","[""idigbio_georeference""]","-106.680832","33.091667"
"2326b114-d275-4e35-8a13-4e4f19008df3","[""idigbio_georeference""]","-105.64935","35.4708"
"5fe348c4-008d-4e1b-a399-b4c4eea37e1e","[""idigbio_georeference""]","-106.694168","33.268333"
"9fab1857-75b6-45c6-96eb-9cbd8f50fc56","[""idigbio_georeference""]","-126.6166666667","49.7166666667"
"a1b1d4b7-7864-4d2d-b2e1-55c0f32b7428","[""idigbio_georeference""]","-59.26079","3.09061"
"ebed8b31-d640-4ad6-a3f6-27ed8d69964e","[""idigbio_georeference""]","-106.7675134","33.17727"
"c100f992-bfea-43d7-9999-d1b6713df341","[""idigbio_georeference""]","-106.719437","33.08139"
