"uuid","genus","specificepithet","longitude","latitude","elevation","temperature","precipitation","landcover"
"6f2c3bba-0ef5-406b-a987-adbc2c4f15a4","panthera","onca","-57.653957","-16.916439","103","261","1189","8"
"6dd6b0f4-441a-4a1f-bb31-704780f03b90","panthera","onca","-99.1916667","19.4083333","2296","162","923","13"
"c9209c49-ef1c-461b-9d4e-c300d045e10d","panthera","onca","-108.9813888","29.3997222","691","211","531","4"
"088969b6-7a18-4537-b493-9bcf63d29fe6","panthera","onca","-105.5458333","20.4430555","589","224","1439","2"
"c707ac88-c83c-41c5-8f36-422e78d3044d","panthera","onca","-95.63934","18.086856","16","259","1550","12"
"0cae0f84-e258-4e24-9ada-dc83bae3b8ee","panthera","onca","-88.56667","18.08333","11","260","1365","12"
"0dee6d31-bd93-4ad5-8c9d-70c6f7a5f3a3","panthera","onca","-75.165746","8.322026","28","266","2111","14"
"c6f47dd7-97d2-43ce-95ce-561f4e8cd8b9","panthera","onca","-39.953245","-19.466909","14","249","1191","2"
"9af8d9f2-8fbb-4a68-88d7-4be3738453ec","panthera","onca","-90.371017","16.358265","128","249","1989","10"
"121841a6-f9ac-4fe4-868b-f9030ab38fb2","panthera","onca","-77.35","8.016667","379","237","3376","5"
"e8fa35f0-1548-43dd-aaae-782c5072367a","panthera","onca","-60.366667","-31.766667","50","183","1091","12"
"eda1f027-f748-41a8-8b9b-d045ae15007e","panthera","onca","-59.566229","-13.578757","625","229","2060","14"
"fb0115ed-1cd3-480e-8cfd-48e578ff8888","panthera","onca","-82.783333","9.6","25","263","2322","2"
"41d45389-56bc-46f7-b689-c67bb77dd5ee","panthera","onca","-59.516667","2.833333","112","263","1450","9"
"d6edab82-1d46-436f-b75d-f864078e3dce","panthera","onca","-85.76667","11.29392","68","266","1656","12"
"3d325d77-cd72-4d7a-b60a-d7472828bbc7","panthera","onca","-82.25","8.5","97","258","2220","8"
"ea277920-2684-49c9-a721-52ccaf68b4c3","panthera","onca","-47.353333","-22.754167","593","215","1544","14"
"0cbfa2f8-1738-4f88-859f-bc5fd90b7b21","panthera","onca","-63.6666679","-17.4500008","373","241","1617","2"
"73a1ff32-1bcd-44ac-a79f-f9c0b3947e61","panthera","onca","-64.97332","-14.566625","155","256","1805","8"
"fe92a216-de63-4499-91b0-2981bae7bac7","panthera","onca","-94.8380556","17.5011111","19","258","2368","12"
"879a5800-75db-4c24-a1f5-01cc43b0b3fe","panthera","onca","-105.63338871270659","23.21439795976069","334","242","968","2"
"81417b49-1e89-4943-8778-fce5db063452","panthera","onca","-112.866267","31.873045","379","237","185","7"
"f09f6409-8b73-400e-8c0b-43ee8b4a7ba6","panthera","onca","-90.1202","16.942062","195","246","1968","2"
"e450cae6-4596-46de-a956-8787013c554c","panthera","onca","-85.836661","12.919411","650","234","1160","2"
