"uuid","genus","specificepithet","longitude","latitude","elevation","temperature","precipitation","landcover"
"72a650c0-b2f7-4754-bf6c-d676ff4ea7d5","puma","concolor","-122.238892","40.563763","144","169","1133","8"
"87d2e34c-564f-42dd-93b5-2a0a25cf0ffa","puma","concolor","-120.245833","40.987222","1652","87","240","7"
"264ae742-0c3e-4bb7-a5da-8d36a02bf305","puma","concolor","-123.747412","39.294936","64","141","1043","1"
"bf8ca92c-fbb8-476b-91d4-8548d3796fcb","puma","concolor","-112.44838","38.54298","2111","82","251","1"
"c41684fc-29de-4bed-a6b5-a505d5b883b0","puma","concolor","-112.23874","38.08255","2247","76","265","8"
"971f4913-3fe6-47b5-97e2-e120a6e4c332","puma","concolor","-122.7905123","38.0359281","26","147","759","1"
"055f71ec-3c6e-452c-9249-776da207ce3b","puma","concolor","-121.69260209823224","47.15399842370223","595","88","1621","1"
"00b6fc60-8b42-4664-8df0-83686907ebc4","puma","concolor","-121.8689473","40.4354672","638","141","952","8"
"05835041-7e9e-419a-95cc-cf36d3a2c901","puma","concolor","-122.244073","37.208876","516","113","922","5"
"7aa93b06-9827-4b54-8f84-4fe56bc99658","puma","concolor","-113.58412001410656","37.10415089492064","829","180","247","7"
"338169b5-3024-4b93-be76-6587e2e2df37","puma","concolor","-72.98333","-37.81667","1187","66","1396","5"
"b0e95886-2be9-4952-8ca5-2a6606ea9564","puma","concolor","-106.7973751","32.073688","1312","183","242","7"
"6f22eb48-c9a3-4b44-8e44-3f5a7d897660","puma","concolor","-106.7537384","33.2113386","2005","130","310","10"
"b8c0d40d-f071-48b0-8e18-d8684b82d792","puma","concolor","-81.41942","26.368990000000004","10","232","1295","10"
"76e8632f-827e-41cf-bcc2-d0861dd1ac72","puma","concolor","-93.83618140903317","32.333157161279885","71","190","1264","1"
"e1fe71fa-2675-4f61-bfd1-544d29db17da","puma","concolor","-113.244732","44.089073","1749","65","167","1"
"f0273f6a-0801-4d79-854e-c530cb0bf9cf","puma","concolor","-105.307199","37.831009","2321","67","262","8"
"72e39d8c-fe5e-48d8-b294-0bcac9b40758","puma","concolor","-107.795246","37.433444","2039","87","391","1"
"25833be0-46bf-47a9-8ccb-520eaec44315","puma","concolor","-107.760243","39.626219","1854","83","363","10"
"4daa5e07-d3f9-42b0-8778-7f57fbdb87ef","puma","concolor","-80.803219","27.175332","3","230","1260","17"
"b109589d-b636-4939-a579-d5f2042f6346","puma","concolor","-104.477694","29.953224","2235","124","543","10"
"4b571d04-7dc6-4691-bbd7-7b8ffeac2695","puma","concolor","-99.2","28.41","119","228","526","10"
"0daa9a46-4917-405f-b2c9-c95632c05770","puma","concolor","-108.280199","39.871436","1932","81","269","10"
"215378c0-aebd-4423-b064-0349b9eb49d8","puma","concolor","-106.680832","33.091667","1681","151","223","10"
"2326b114-d275-4e35-8a13-4e4f19008df3","puma","concolor","-105.64935","35.4708","2089","103","327","8"
"5fe348c4-008d-4e1b-a399-b4c4eea37e1e","puma","concolor","-106.694168","33.268333","1948","133","280","10"
"d17ca4b6-f841-4453-8d62-761eeb1c7fd3","puma","concolor","-103.83642010243805","24.737512115516314","1904","187","452","10"
"7136b240-d6be-48df-9167-441ec4c01b83","puma","concolor","-60.2666667","6.3166667","101","250","2263","2"
"3481e2c7-16b2-4107-b054-2e24441b006e","puma","concolor","-59.51666","2.83333","112","263","1450","9"
"a1b1d4b7-7864-4d2d-b2e1-55c0f32b7428","puma","concolor","-59.26079","3.09061","255","253","1430","2"
"c100f992-bfea-43d7-9999-d1b6713df341","puma","concolor","-106.719437","33.08139","1966","134","307","10"
"11139993-7f96-4fce-a776-078b5373d06f","puma","concolor","-108.71306","32.73621","1301","174","289","10"
"d394f3ff-2f51-479f-b745-89db1d2f1d47","puma","concolor","-108.865104","39.223869","1389","122","194","10"
"bfad814c-0bb8-4203-9374-b37ddf8be40f","puma","concolor","-56.170833","-34.858056","37","166","1013","13"
"22bce5fd-8d6a-4e67-aa87-9c01f0c6d004","puma","concolor","-108.673997","40.60941","2031","75","243","7"
"5e14c075-7297-4f03-9dd5-5494af63babe","puma","concolor","-108.448978","39.091926","1439","117","234","10"
"86859de0-1b8d-40b9-8d31-c30a93eb90d9","puma","concolor","-104.99361","37.37557","3825","-16","752","1"
"76529ef9-ba15-4fd1-9372-c19ad22d6eaa","puma","concolor","-107.032824","39.332634","2263","57","363","1"
"934ff5cf-28d8-4614-b813-ad92caaf3ccf","puma","concolor","-108.068958","38.742206","1520","111","212","12"
"3cdb558c-a637-4a57-ac21-bb52c0d61635","puma","concolor","-118.181146","48.838045","476","98","394","1"
"5812bb7f-e099-4767-b07f-294913a68b58","puma","concolor","-97.9","16.916667","857","232","1710","12"
"fbdb67cb-5717-47e1-b434-77ac6f20be51","puma","concolor","-104.261646","37.115576","1752","108","345","10"
"a8cfc488-445f-44dd-b366-cb0ef7c706ab","puma","concolor","-91.42611562621818","31.391169068081208","66","189","1661","4"
"ea2aa0c8-9a33-40df-9840-6499c5874cc7","puma","concolor","-110.70534803117107","32.430375237105956","1964","135","467","1"
"e6aa1850-4aee-4473-9953-ebc14c587ca7","puma","concolor","-104.984703","39.739154","1609","96","391","13"
"a112c21f-93d9-4829-ac95-fa7f0d3771b3","puma","concolor","-106.316676","40.142078","2365","47","271","1"
"fabdcf2d-19f6-4c2d-8d85-2c704147a7dd","puma","concolor","-100.183997","28.96019","227","223","546","14"
"432bf363-0b24-4e1d-9f0c-4b4e450787db","puma","concolor","-103.513777","19.57287","1783","173","1186","8"
"da8ddae0-0bd0-4f4b-aa19-1d053a6451fe","puma","concolor","-111.626026","38.964966","2785","37","361","10"
"3e5b776d-f211-400c-a3ff-30748d530ad7","puma","concolor","-105.688059","38.268789","2847","31","253","8"
"3e8bdbcd-7dd3-4969-8078-da02b26a77a8","puma","concolor","-105.538887","38.500766","2540","47","395","8"
"af92880c-f8de-4391-a211-1f43890f7846","puma","concolor","-108.32211","39.459772","1665","100","208","10"
"b32d2d99-7bd6-4cba-8f47-c9ece962cee2","puma","concolor","-107.300228","39.560226","2021","71","319","4"
"8e92f5e7-8a84-4b0d-b2c4-5b308840ee5d","puma","concolor","-107.876174","38.47832","1772","96","263","13"
"98c2af03-6eef-47ff-8f06-f7b525de37fd","puma","concolor","-105.875299","37.742778","2307","66","196","1"
"23d5df31-8d55-45c8-8a25-ea4ba73404e4","puma","concolor","-115.065505","43.599717","1686","71","376","4"
"0105cc23-ac16-4a4a-b4c9-700b308a596f","puma","concolor","-108.92978","31.41705","1616","164","372","10"
"a0e5eb61-538c-41ae-b137-c6514c41fd08","puma","concolor","-106.5951281","35.0441862","1622","139","306","7"
"d26e4fe8-ce94-4cbb-969c-41818cb77d8d","puma","concolor","-106.6065407","33.3827392","1641","151","235","7"
"0b24d103-7bd1-4358-9c13-b96e73fd8310","puma","concolor","-114.7788889","29.793611","641","196","112","7"
"84af1dc4-e93a-436e-a5c6-be1520d1fc08","puma","concolor","-109.208","38.5","3273","15","397","1"
"fd8b2446-689b-43d0-b77f-cc8fa5b3788d","puma","concolor","-110.5","39.69","2467","51","379","1"
"fbc122f6-4749-48a2-933e-949ffecdff48","puma","concolor","-120.55805600000001","49.369167","793","72","391","1"
"2e20d41c-d63e-4671-974c-2b78d199d420","puma","concolor","-106.6148652","32.263358","1447","172","233","7"
"de9efceb-af2c-4fc2-a818-e8f621ab6e22","puma","concolor","-107.841149","33.184516","2743","82","487","1"
"12ef6a80-5f29-4fdf-894c-bc0aec460a58","puma","concolor","-106.535553","32.675835","2268","117","350","10"
"6a4e4dd3-d112-4983-9203-cbb869de5327","puma","concolor","-118.4183276","35.7565572","816","169","274","10"
"7781a4aa-1518-4bb5-9d41-b3786811b60a","puma","concolor","-91.6971257966153","33.22812018644003","58","180","1383","1"
"7e57b4f6-8088-4594-8428-5303289754bc","puma","concolor","-121.872822","48.829615","1644","22","1862","1"
"4879352c-3b07-4e33-8c6e-78ebb180b823","puma","concolor","-109.166779","39.592749","2085","79","215","10"
