"uuid","genus","specificepithet","longitude","latitude","elevation","temperature","precipitation","landcover","cluster"
"b834cd93-a2c9-4067-b31c-1cb010a5bb9c","puma","concolor",-105.7106238,33.50951381,2263,106,397,1,5
"b8387809-5254-419e-b702-931560a2fb78","panthera","onca",-77.9833,-1.4667,951,219,3556,14,3
"b84e9965-30f5-4ca6-877b-2f8284f1f55d","leopardus","pardalis",-85.56667,10.21667,117,265,1765,9,2
"b854bb47-0444-4af3-bf7b-7199167047e4","puma","concolor",-108.728988,39.44879,2160,74,413,10,6
"b854e727-8459-48d0-9307-3f81ab84992a","lynx","canadensis",-146.1547,61.966,653,-15,367,7,1
"b85bc8e5-4d81-4605-95bc-c82b7de36018","lynx","canadensis",-88.7723759750651,48.0346820246574,254,32,747,5,1
"b85bfec0-0f7d-4909-bdd3-1398504da335","puma","concolor",-124.05759,42.62872,186,123,1513,1,1
"b8687241-462a-4ba7-afd6-2dab37512e7d","lynx","canadensis",-81.666944,43.112778,229,84,913,12,6
"b884cc33-ff60-4428-86c5-9c2e75ee2aea","puma","concolor",-107.7389316,33.30992135,2096,120,349,8,6
"b884d7b3-552e-496b-bc14-0082db719f84","panthera","onca",-90.169639,16.80013,197,246,1895,12,4
"b8c0d40d-f071-48b0-8e18-d8684b82d792","puma","concolor",-81.41942,26.36899,10,232,1295,10,2
"b8d4923c-5a36-45c9-b34e-45b7b26026c4","lynx","canadensis",-142.7054444444,63.3743888889,490,-20,219,5,1
"b8dce477-43ee-448d-9804-e82e5cf397d2","lynx","canadensis",-120.166194979249,48.4931977133928,681,82,377,10,6
"b8eb9491-cc84-418b-8440-c350fd8eb2f2","puma","concolor",-95.113984,18.421308,356,236,2037,9,2
"b8ec8fa7-6c79-4253-82f5-5754590d9b6c","leopardus","pardalis",-54.075104,5.39975,26,262,2275,2,3
"b903d8ac-681a-436e-b96e-0b01d2204cfd","puma","concolor",-60.783333,-19.916667,203,253,762,10,4
"b914854b-2751-4292-aed8-2439ae602a8d","lynx","canadensis",-143.402344,61.4585,1017,-26,423,5,1
"b924c19d-a680-45f2-a05d-a97aa735e951","puma","concolor",-81.857899,28.318898,39,213,1301,14,4
"b93a155f-440e-4866-9cb3-3ea769d5fa6b","lynx","canadensis",-97.24377,48.9662,239,40,498,12,6
"b93bd531-46f5-40c4-9bbe-7dff7f3eeb6d","puma","concolor",-103.964394,40.244147,1353,110,332,12,6
"b955b807-cdef-448e-b5b7-8bd2219bf594","lynx","canadensis",-116.015207769267,47.9102235570891,1263,59,851,1,1
"b960b42c-6ffc-43f4-ab30-da47209c2311","lynx","canadensis",-150.1081085,67.4589615,706,-78,377,7,1
"b9a26fb1-3296-4d7e-8ada-92b26eae6e6a","puma","concolor",-95.190252,39.857497,264,123,819,12,6
"b9b76eb2-1bb8-42a9-b915-6cc9d8668eca","puma","concolor",-81.755472,26.492866,9,233,1292,14,4
"b9b8a47c-ee5d-4c03-9987-e0c676988351","panthera","onca",-57.310205,-17.232978,101,262,1182,9,2
"b9e1e822-da09-4aba-9981-df0c201ffa11","puma","concolor",-101.832203862167,28.7404341246774,936,186,466,10,4
"ba01772a-f737-4148-834d-1115fd88ed8b","lynx","canadensis",-144.3852,61.9424,1013,-29,275,7,1
"ba01cac0-f144-402f-a06c-54e669ce42d1","lynx","canadensis",-82.1661496113408,49.242976351472,244,18,774,5,1
"ba1bc70d-14ba-4b70-9eac-1f1048ea1c20","puma","concolor",-123.875230060906,41.4447042749683,165,133,1392,1,1
"ba41a3a7-3d6a-41d2-b468-42d8d49943d0","lynx","canadensis",-117.48333,51.4,1259,31,926,1,1
"ba499681-a10b-4cc7-983c-2041af65c777","lynx","canadensis",-145.997222,62.064722,493,-5,314,7,1
"ba575063-a8a0-417b-991f-08c1cf2e8d69","puma","concolor",-107.450869,33.687214,2612,87,395,1,5
"ba577476-a3cd-4f82-a40d-28f7b96775f2","lynx","canadensis",-81,48.6666667,316,19,875,1,1
"ba59a881-4215-4fa9-a7cc-8d641b06bbd3","lynx","canadensis",-146,63.6666666667,703,-25,546,7,1
"ba618596-2190-4dde-bfd9-c76ef602a689","lynx","canadensis",-143.945802,62.823006,1145,-44,396,5,1
"ba81199e-579e-474b-8a1f-73cd7ed5c638","puma","concolor",-81.5951333,26.346,12,233,1334,12,4
"ba8c1dfb-90cb-406f-a141-6b99e554ddce","lynx","canadensis",-80.85,48.0666667,333,25,788,5,1
"badc524a-6344-44dd-a414-cba55e0d0c33","lynx","canadensis",-147.5343325,64.1387383333,463,-17,302,7,1
"baf31429-45cd-40f6-9bf8-168a5fe68f08","puma","concolor",-107.5592865,33.77358509,2322,103,407,8,6
"baf7e4e8-9461-42d5-9cc0-d446047c87fa","lynx","canadensis",-149.2666666667,64.0666666667,502,-24,381,7,1
"bb05585f-347b-44c4-8096-c0eac8fc20ce","lynx","canadensis",-80.2166667,47.7166667,324,29,823,5,1
"bb0ccd2d-052f-4120-b99f-7aef9922dda8","puma","concolor",-121.9409,47.7385,116,114,1323,1,1
"bb27672e-6418-4291-8ec9-05b0d82b16ca","puma","concolor",-108.0995322,33.32427036,1937,128,322,8,6
"bb3d8417-deea-4ea9-bbb8-673afb4887fb","lynx","canadensis",-147.9041666667,65.0541666667,146,-16,297,5,1
"bb7039c0-45be-4840-89f5-0cd0afc7adda","lynx","canadensis",-149.907222,65.279722,395,-36,238,7,1
"bb75ceb1-bba9-4886-bb3f-ab0196eeb4d8","puma","concolor",-103.955989104265,27.7867252136093,1394,197,399,7,1
"bb858448-45f1-4a70-a77c-9015fdfcb825","leopardus","pardalis",-99.85,20.7,2054,165,400,10,6
"bb861df7-45b6-45b5-863d-b11d8287837d","puma","concolor",-79.333333,45.216667,315,57,1017,5,1
"bb95e059-8c24-4572-89ed-82c1423e9322","puma","concolor",-115.23981,43.882956,1959,51,531,1,5
"bbbfee06-eb28-45b9-9ad4-1935105102c0","leopardus","pardalis",-90.118585,18.450279,168,253,1082,2,2
"bbc33d51-ebda-4b92-ba78-b71476ffa012","lynx","canadensis",-148.6025,64.7577777778,160,-12,323,5,1
"bbc367ab-7e22-4e87-8b8d-b585a31b0953","lynx","canadensis",-156.1841111111,62.2948138889,85,7,429,5,1
"bbc59181-1ff4-452c-83bd-d68a38e08d5e","lynx","canadensis",-149.163056,64.336111,158,-7,346,1,1
"bbcea426-2dd0-4131-bfcb-1dceac1b558a","puma","concolor",-106.4523486,36.54156288,2473,68,538,1,5
"bc182e9e-d010-4292-ba29-bbb5c60bf4fe","puma","concolor",-112.120757,38.629972,1647,107,172,1,5
"bc2c19c7-f4ec-4c8e-8d72-2eee591ab29d","leopardus","pardalis",-75.188565,-9.581477,281,256,2148,2,3
"bc2ecc4e-f498-4144-a895-fc58634d3d04","puma","concolor",-111.525233,43.699637,1868,59,374,10,6
"bc327218-1d13-4fae-9109-da89de41e53f","puma","concolor",-122.535359,46.856327,160,112,1190,1,1
"bc5872a1-446e-434e-a895-8a97e7bd7f4d","leopardus","pardalis",-103.964698,18.934268,25,268,859,8,2
"bc77c10e-4173-43ea-995d-803a6da445fb","puma","concolor",-107.449203,33.712008,2413,99,343,1,5
"bc8b0250-4fdc-4fa3-862a-5dfcc4b54b2a","lynx","canadensis",-81.5166667,48.4166667,304,23,743,5,1
"bc8f20ea-e48f-45b5-bac7-10be00d2f118","leopardus","pardalis",-73.91666667,2.75,369,245,1983,2,2
"bca6d397-6eeb-4c88-8c1c-ac93f0a12e1b","puma","concolor",-116.165916,40.97519,1673,94,223,7,6
"bcbc5053-5c7c-44ea-bc41-98583c222994","lynx","canadensis",-142.2861111111,63.2233333333,503,-19,239,7,1
"bccf3a7f-0b47-47e8-84bf-d46c1c39ecb5","puma","concolor",-109.833333,49.583333,1239,34,406,10,6
"bcf62f2d-eca3-4e37-89dd-85d245173c54","puma","concolor",-106.4894444444,32.5325,1603,159,268,10,6
"bcff121d-d35a-4184-a4d5-eec43969a998","puma","concolor",-113.236384,42.024362,1572,94,244,7,6
"bcff252a-a784-4036-a89d-b2eb50de2b97","lynx","canadensis",-114.916667,52.366667,982,42,600,14,6
"bd0734aa-6c6d-4982-90e3-35f3c4d9f3d6","puma","concolor",-114.675907,44.254635,1891,52,208,1,5
"bd1cb4ab-c19f-4a5d-9293-6d0663abd724","puma","concolor",-117.037102,46.424884,227,129,315,10,6
"bd34e91e-095a-403c-9dc6-1a57afbb761f","lynx","canadensis",-81.6333333,43.9166667,231,75,1001,14,6
"bd354c65-0c04-4087-83d5-106860cc8f61","lynx","canadensis",-144.566944,66.739722,137,-34,171,7,1
"bd50babe-2cc6-4241-93a0-cc723e8f4b80","lynx","canadensis",-79.581389,44.746667,189,70,922,4,1
"bd5d2559-d7a2-4532-9e7a-ebdba838404b","lynx","canadensis",-114.683154,45.826862,1989,37,834,1,5
"bd60f4e0-733f-4b29-a856-e39771aa7bd4","puma","concolor",-105.596669,34.250907,2040,117,328,10,6
"bd674a2d-00b5-4620-b757-7f54640ab166","puma","concolor",-107.1544036,34.0186015,2407,99,282,1,5
"bd76f7b8-c1a7-4b0d-bbff-aa14aa2e91b4","panthera","onca",-98.983013022339,22.083238632915,277,239,1211,12,4
"bd7d4cfd-cefb-4176-acb3-ecf779b31668","puma","concolor",-115.608717,43.985452,1614,69,464,1,5
"bd8480ab-5f38-475a-a27b-858180218c07","puma","concolor",-103.9850006,30.7579994,1961,131,436,1,5
"bd8c0a4d-4749-4a31-895b-e31b134f98f5","leopardus","pardalis",-61.483009,9.242483,5,259,1787,2,2
"bd8e80c0-78fe-4015-af61-504e50611831","panthera","onca",-65.41339,-10.375566,136,254,1558,2,2
"bdad74fb-0b6f-4fef-a42f-ecd973b01446","puma","concolor",-81.58172,28.29416,31,216,1266,12,4
"bdaf32eb-1713-4390-a96a-1dca49671b34","puma","concolor",-117.329902100332,45.6831689884758,1415,62,533,1,1
"bdf4ba1c-ad86-4dfa-af1b-75d2785be7b0","puma","concolor",-81.00028,26.3,17,232,1390,14,4
"bdf67cd7-0b0f-4ccf-83cd-32fcc6cf6080","leopardus","pardalis",-108.133333,25.733333,116,241,728,4,1
"be0de667-d3a2-4abd-a0e4-e5264fccc019","lynx","canadensis",-143.830866,67.363301,277,-48,166,17,6
"be0fb432-2cf2-4580-a052-dca10a570f3b","felis","pardalis",-79.95,0.8167,54,247,709,12,4
"be35ca3f-3873-4d4b-b888-9416ae1a2261","leopardus","pardalis",-91.9819444,17.5088889,67,262,2767,1,3
"be418fa1-9963-491e-8737-19dc9b04f6f0","lynx","canadensis",-113.86,49.4275,1239,52,604,5,1
"be444338-78e3-4698-b056-84a84fc5e165","puma","concolor",-106.470833,33.501389,2038,125,362,7,6
"be4f9cc3-d414-4eb7-bcef-b1328b61c3c6","puma","concolor",-71.68794,41.63796,173,100,1339,4,1
"be51dcb7-1dd7-46f8-ae03-3da656bc08bd","lynx","canadensis",-83.78209,47.19203,527,26,1023,5,1
"be672027-f2e1-4ef1-8380-7d1bd1ec0bf8","lynx","canadensis",-144.068889,61.511389,391,8,369,5,1
"be690e60-b07a-4f17-93da-754a516ca57e","lynx","canadensis",-156.064167,62.988611,145,-3,389,5,1
"be86df96-79f3-4e61-b5ce-5fe58fb14165","puma","concolor",-120.1211,48.3636,499,93,283,10,6
"bea2359f-09c6-4517-bebf-bafe471f8117","puma","concolor",-120.07328,37.75551,884,141,823,8,1
"bea28c9d-3fb4-4b33-8afe-94ab70d23112","leopardus","pardalis",-88.3083333,18.5083333,10,261,1349,1,2
"bea85053-b338-42c8-b506-aa51e9868b52","puma","concolor",-103.971081,34.924784,1381,147,302,10,6
"beb15036-3247-474f-becc-88abcb5397c6","puma","concolor",-114.324733,41.284424,1936,80,192,7,6
"bec98d75-1526-4843-afa8-41abdccd8d93","lynx","canadensis",-149.9651666667,60.6516025,574,9,599,5,1
"bf1662d4-4989-4105-81cb-2a844985bff5","puma","concolor",-116.275734,47.777138,1089,70,771,1,1
"bf1b6868-9413-438f-b2c7-980fce1ca395","puma","concolor",-116.590163,47.123793,870,87,574,1,1
"bf41cebb-7e55-4c4c-a828-f9e6db4298b2","lynx","canadensis",-81.4166667,47.55,363,30,798,17,6
"bf4ac6ac-d62b-46b9-9bc3-5a74547097c6","felis","pardalis",-68.766667,-11.3,237,249,1738,2,2
"bf8ca92c-fbb8-476b-91d4-8548d3796fcb","puma","concolor",-112.44838,38.54298,2111,82,251,1,5
"bfa0c6f2-3801-46b3-869b-e6219448a401","puma","concolor",-81.36377,26.56705,13,231,1307,14,4
"bfab57e8-8beb-4eb1-90df-b25bc370082b","leopardus","pardalis",-99.15,26.416667,72,242,550,10,4
"bfad814c-0bb8-4203-9374-b37ddf8be40f","puma","concolor",-56.170833,-34.858056,37,166,1013,13,6
"bfc7afda-5d69-4330-b482-8799258e9ab9","lynx","canadensis",-110.547196,44.596445,2482,20,448,1,5
"bfdab844-ed99-45f7-83e5-6d5397917f51","puma","concolor",-110.8499,31.4121,1169,187,454,10,4
"bfe410d9-14af-4948-972a-0173226872d3","lynx","canadensis",-148.0134166667,64.3275833333,210,-7,342,5,1
"bff0f8d7-3ad8-4d51-897b-0dce80bc82ca","puma","concolor",-104.39548290371,23.4694873322089,1422,204,343,8,1
"bff44572-c5e9-4893-808a-a4b0fe981c55","puma","concolor",-81.4972,26.36663,9,233,1300,1,2
"c0300186-5b14-4229-903e-df0634c03a9b","felis","pardalis",-79.1,-0.267,605,228,2766,16,3
"c031b886-3818-4e2f-bb9e-8185da0e59bf","puma","concolor",-108.365749,32.841874,2260,114,499,8,6
"c062512c-9e5c-4c14-aa0d-2d8a97c915c8","lynx","canadensis",-150.0375,61.747222,67,28,574,5,1
"c0c216a9-4b6f-471a-80a4-5900d1914da1","puma","concolor",-105.93946,40.086097,2445,43,313,4,5
"c0cda057-bc31-4ff9-a9e3-439a839f01e0","leopardus","pardalis",-58.93768,2.83333,158,256,1545,2,2
"c0d526c4-cd38-4dc4-8aad-dfd4e1b4d32d","lynx","canadensis",-80.4674606,47.6216888,398,26,809,5,1
"c0d9c17d-9bf0-4653-bd9a-c16da3151dd2","lynx","canadensis",-145.1666666667,66.25,144,-32,199,5,1
"c0db8e1a-16c6-4d90-8b85-e8df641b21b1","lynx","canadensis",-83.7333333,49.1166667,302,19,759,5,1
"c0ed0560-c764-4b63-9457-c952ceed08c9","puma","concolor",-81.30165,26.4112617,17,231,1317,14,4
"c0ee1a0c-4fea-4697-9f43-16f113f2ba13","lynx","canadensis",-123.13333,49.35,173,101,2437,13,4
"c100f992-bfea-43d7-9999-d1b6713df341","puma","concolor",-106.719437,33.08139,1966,134,307,10,6
"c1067796-20d7-4428-8a48-c0db041aa197","leopardus","pardalis",-60.488885,5.966992,907,208,2982,2,3
"c1129354-63d3-47e1-ad56-01f842998735","lynx","canadensis",-82.87102,46.75984,483,32,977,5,1
"c11b813c-bbe3-4c4e-a120-4db3ab5a3af7","puma","concolor",-109.164046,40.428741,1888,85,337,7,6
"c11ba700-e914-4f68-bc52-374f57dd06dc","puma","concolor",-118.9172211,34.3991661,132,189,340,1,1
"c1364eee-e6aa-4f88-a9c4-3a47d27bc676","lynx","canadensis",-148.529722,64.780833,123,-10,315,5,1
"c1462656-68ff-4912-a5d0-0600972b967f","lynx","canadensis",-146.5,64.33,543,-22,437,1,1
"c148b4f4-0761-41b4-8ae8-becfb9f0f11a","lynx","canadensis",-110.729644,43.320484,1825,62,354,4,5
"c14b1e79-d906-4bfe-82d6-b9d3d72cbe65","lynx","canadensis",-149.7,67.9333333333,963,-98,269,7,1
"c15c604d-6196-4b18-a448-733bea4a7af4","puma","concolor",-114.89356336336,40.2617297012109,2491,55,326,10,6
"c1786538-38e6-44b9-b364-8e6f53b9a2a9","leopardus","pardalis",-65.82,3.17,124,251,3035,2,3
"c17cc820-6dd1-4625-bcfc-f6d51ac2969f","puma","concolor",-72.9833298,-37.8499985,748,92,1118,5,1
"c18a6e4c-620e-49d5-ae5b-cf8b2233ba13","puma","concolor",-61.228889,-21.549167,207,247,638,8,4
"c18c247f-1bec-4ab2-90fe-64bf70b55e4e","lynx","canadensis",-144.04,63.72,419,-16,325,1,1
"c1a29a6d-2471-4921-92d2-cc4f4a686476","puma","concolor",-105.8125992,32.89554585,2488,96,510,1,5
"c1ad6284-368c-42bf-bfc1-4f9c9ed69429","lynx","canadensis",-154.41,60.818889,506,-3,440,7,1
"c1c77b24-b3d7-490e-90b9-e122a71745c4","leopardus","pardalis",-98.4620972451109,22.148384413813,14,249,929,9,2
"c1d14ac2-f92a-4e38-9892-34736d5c2f85","lynx","canadensis",-104.583333,54.333333,632,-1,499,1,1
"c1dc91dc-dc10-40e9-8b84-eb1d86e84045","lynx","canadensis",-150.943816,60.287403,38,40,433,6,1
"c1e72adc-a9e0-4e8a-b37e-f8cf4eb59ee5","puma","concolor",-120.355171,48.037622,331,103,383,10,6
"c1f3cb2f-aeec-47b7-b393-f7ac2f595e14","puma","concolor",-84.7482186,49.2678238,357,15,751,5,1
"c1f4d94a-d35b-4244-9e73-ec97ca5ce0af","lynx","canadensis",-151.05,60.4833333333,25,39,449,6,1
"c1f956da-9a31-486b-869f-8db111ba5f3a","puma","concolor",-66,46.5,108,55,1184,1,1
"c2013515-f3c8-480c-aa8d-744003206acd","puma","concolor",-81.3432071,26.3230602,11,232,1321,12,4
"c2016bbe-2743-429f-b1f5-1d970e52fa25","puma","concolor",-112.676375,42.678524,1535,88,247,7,6
"c2019de4-d3a0-4f68-ac61-27dea6907562","leopardus","pardalis",-70.8333359,-12.25,313,251,2263,2,3
"c20ac1b0-54a1-432e-ab4d-2f5cac54eae9","lynx","canadensis",-153.63,62.55,341,-6,385,7,1
"c2115e93-157d-4c06-b6e1-b0b79c16dba2","lynx","canadensis",-80.65,48.9333333,292,17,844,1,1
"c250cde1-5e8f-4849-bb44-4937054f425c","puma","concolor",-90.646691,18.584143,110,259,1290,2,2
"c2736d6e-3432-4312-85cd-2ca094eef15a","puma","concolor",-120.487933533074,38.9293946952039,1562,95,1141,1,2
"c27d770e-676d-48ec-8e23-87b404988b32","puma","concolor",-76.666667,-8.75,3787,78,3060,16,5
"c27e1b4d-eda3-4f3a-80b4-abcec24a33b3","panthera","onca",-110.576139,28.17308,98,241,417,8,4
"c27f1800-4d26-4d37-a1b2-bb000e776033","lynx","canadensis",-161.586111,58.855278,25,15,732,6,1
"c2ada6ca-a5ec-4f2a-810c-32adce08a8ee","puma","concolor",-97.680576,31.450164,318,191,986,14,4
"c2b45efd-5b71-4a15-bcc5-443c82144f0d","panthera","onca",-84.54696,14.09794,395,235,2851,2,3
"c2c3b5b5-8fb2-4fb2-bb22-d16a8734752e","lynx","canadensis",-88.63238,48.98074,326,22,837,5,1
"c2fed92c-21e0-4b93-8348-2e57687f4d41","puma","concolor",-104.228838,32.420674,949,185,296,13,4
"c2ffb475-0acf-4dda-b102-2fd786733571","lynx","canadensis",-109.883333,50.916667,601,52,299,14,6
"c307f1c0-9f2c-4852-96db-98e6dab15ef5","puma","concolor",-97.2429962,29.5259991,126,206,828,12,4
"c317b808-0d29-4e55-a31b-cc73b37e8872","puma","concolor",-120.558056,49.369167,793,72,391,1,1
"c333ea69-b785-411e-a9e6-ccb3cdb8d974","lynx","canadensis",-58.564722,48.594167,103,45,1186,5,1
"c33ab56c-aa46-4e7c-907e-0d38324280d7","leopardus","pardalis",-75.68333333,8.283333333,69,262,1729,14,4
"c35359b8-bb2b-4c5c-a3c0-293be58afc45","puma","concolor",-115.59293,47.290203,1167,70,715,1,1
"c353b549-0d45-42c9-b146-f108ad5b67fc","lynx","canadensis",-78.4666667,44.9166667,363,57,995,5,1
"c36d00d1-6c91-485e-b163-6e4903f376d3","puma","concolor",-118.133333,49.783333,464,92,495,1,1
"c36daac5-8cdb-44be-be49-384844ac9b38","puma","concolor",-106.0253796,34.1656598,1885,129,343,7,6
"c3a295cc-e18f-4eb7-bde1-cfb2631610a6","puma","concolor",-112.230202,38.44942,1806,99,160,10,6
"c3a2a667-9b9c-4d0e-b0ba-c6c507e2c25f","puma","concolor",-106.52583,32.62175,1574,161,251,10,6
"c3aa20bb-727b-43de-adcd-4e5d8f7eb187","lynx","canadensis",-82.9976,46.93064,451,32,991,5,1
"c3c667b4-5f85-42ff-8d8d-b73e43864d48","lynx","canadensis",-111.976389,54.790519,537,26,437,17,6
"c3cd894e-93ba-40b7-b109-4d3ae8d254b9","lynx","canadensis",-73.540088,44.581962,106,78,745,5,1
"c3e034a4-76ea-495b-835a-40a42daac707","puma","concolor",-123.700404,42.570979,843,90,1275,1,1
"c3e73371-5ebd-4834-8b9c-b56c3bb1c943","puma","concolor",-109.959998,40.769139,3197,1,355,1,5
"c3ed584b-6850-4978-9040-9bbc17594b2b","puma","concolor",-119.634318,37.441051,1351,118,871,1,1
"c3fb3fb4-d1bc-406e-b918-e9ae57fedd20","puma","concolor",-113.459169,42.517132,1392,100,263,7,6
"c3ffadcb-e05f-4d0b-b17d-fb4935f6ea90","lynx","canadensis",-141,64.8333333333,416,-24,292,1,1
"c41684fc-29de-4bed-a6b5-a505d5b883b0","puma","concolor",-112.23874,38.08255,2247,76,265,8,6
"c41aed62-2528-4f84-ac0a-9543804d674a","lynx","canadensis",-117.883333,52.664444,1197,25,302,1,1
"c4252cae-a92d-4401-981a-874c6e0275ee","puma","concolor",-110.5931,32.1877,1680,155,450,1,5
"c433ed26-4981-4d19-9016-47cb0539be74","lynx","canadensis",-149.018333,63.909444,406,-16,321,7,1
"c448cec9-7724-43e3-8354-fa5ec3e8b9a5","lynx","canadensis",-165,62.5,3,-12,573,10,1
"c469d1f9-e709-4da3-913a-bf1cbb53af62","puma","concolor",-116.905,49.910556,540,85,560,5,1
"c46f5040-fc39-44ba-b3ed-bc6643c524b2","lynx","canadensis",-151.0339813,66.9548798,439,-56,316,6,1
"c470d1b8-3ca7-4df7-8ab7-b96591e554a6","leopardus","pardalis",-73.616667,9.816667,52,273,1455,2,2
"c475efd0-fa24-4d58-9e4b-1ef3e4fada90","lynx","canadensis",-80.3333333,48.0666667,332,24,834,5,1
"c4aa9161-ccd5-42b8-990c-10b8569d3dfa","lynx","canadensis",-141,63.5833333333,600,-29,265,5,1
"c4b16690-7813-4296-9f1a-6e821e508290","lynx","canadensis",-145.320153,62.271375,437,0,270,7,1
"c4eb6995-220f-4fbd-aafc-c9a1ba82deda","leopardus","pardalis",-108.133333,24.933333,0,246,532,17,4
"c4f4350b-b032-402f-8cfa-47c3a68ead7c","puma","concolor",-116.73318,43.016826,1997,56,401,1,5
"c51697fc-6f68-4988-9ba4-afe9a824d43e","lynx","canadensis",-147.9332055556,64.36911,209,-7,345,7,1
"c51bbe80-6af2-41b5-af2a-544795d4a729","puma","concolor",-59.516667,2.833333,112,263,1450,9,2
"c527547e-04c8-4c69-9f78-862df33d6876","lynx","canadensis",-150.82,62.548056,574,-12,665,6,1
"c52f8800-0c3e-429e-9140-dba7b1a11db1","lynx","canadensis",-149.116667,63.944485,473,-21,356,6,1
"c560abd4-0669-4b3b-9e20-095b177e02af","puma","concolor",-111.49767,39.99257,1605,97,324,1,5
"c574ab87-5a60-4913-85fc-d9718fa5ffdb","lynx","canadensis",-143.96,62.7,646,-16,381,7,1
"c58a01b5-4d62-4c90-a648-d9b28cb289e2","leopardus","pardalis",-61.32,6.28,166,253,1890,2,2
"c59eda2b-0666-4b66-92bd-6c4d75c7c26c","leopardus","pardalis",-68.25,10.58,14,269,1124,2,2
"c5a50f4b-2836-4f3e-bdc3-4728b55824ea","lynx","canadensis",-154.002850494448,67.9995314441871,1316,-126,320,7,1
"c5b19ff7-cfbf-42c0-8538-259229930426","puma","concolor",-109.862793,47.115609,1235,68,393,10,6
"c5d03d00-dd83-416a-b7e6-96b514e824b7","lynx","canadensis",-88.186004,46.554671,504,40,800,5,1
"c5f4001a-4012-4224-b2c9-8c63a375913b","puma","concolor",-121.768,37.68106,149,150,380,13,4
"c6022a05-29f6-4f01-af07-3e7f9bb708b7","puma","concolor",-79.69368,0.22522,182,239,1588,12,4
"c60b84ec-c9e3-43f7-835a-206d66b1db66","lynx","canadensis",-132.45,61.983333,656,-5,201,1,1
"c6542dd2-8cdb-4579-9744-db1711b675dc","panthera","onca",-73.25,-3.76667,87,252,2894,17,3
"c6741b04-c600-4b09-b6cb-45f2d0eb39ca","lynx","canadensis",-145.537778,68.126944,635,-78,179,7,1
"c685ac8e-ac3a-4d08-8eda-6ee4a5bc3256","felis","pardalis",-94.143156,18.207322,10,260,2421,17,3
"c68eecb8-9306-4daa-a6a2-4710d5e6802c","puma","concolor",-119.70414,37.535754,1479,110,922,1,1
"c69b1dc3-c8d2-4d76-a742-12ae9adf261e","puma","concolor",-99.860611,28.521929,186,227,543,10,4
"c6b0b9f4-9355-4fe7-8002-e307221b13e5","felis","pardalis",-99.699699,27.54494,153,234,488,14,4
"c6b38fe0-5172-479b-a86f-d9a4a386d8d5","puma","concolor",-113.763331,42.538962,1262,108,233,10,6
"c6bcdc8f-7f58-4fb6-af37-516fdf77ac03","panthera","onca",-103.679401,19.207589,443,247,781,8,4
"c6bd709d-ca5c-4a31-9f9c-b5070759a63c","lynx","canadensis",-79.8166667,46.9333333,327,37,857,5,1
"c6c47e8b-6d36-4e1e-8cf6-9eea1630a633","lynx","canadensis",-147.802778,64.856944,139,-12,313,1,1
"c6cdae00-d386-439a-8aed-c863722ea990","lynx","canadensis",-141.2,64.78,292,-17,261,1,1
"c6dfa5d4-3770-44e5-9483-dfdda4141bac","lynx","canadensis",-143.798,62.9302,698,-22,343,5,1
"c6e4540c-663b-456a-bed4-dfdd9268c6e0","puma","concolor",-81.20621,26.4262122,14,231,1316,14,4
"c6f0366c-5859-44d2-8096-a2cc28cacbbc","lynx","canadensis",-147.477222,65.112222,226,-22,328,7,1
"c6f47dd7-97d2-43ce-95ce-561f4e8cd8b9","panthera","onca",-39.953245,-19.466909,14,249,1191,2,2
"c6f5715c-a790-45a8-8582-90bbe2c4c59e","leopardus","pardalis",-83.699997,9.383333,724,225,2926,2,3
"c7009f9b-9e67-41c2-bf28-fb2c422d779e","puma","concolor",-118.500959,41.594083,1251,115,163,7,6
"c707ac88-c83c-41c5-8f36-422e78d3044d","panthera","onca",-95.63934,18.086856,16,259,1550,12,4
"c70cb327-e504-46a2-b691-434bb571a4bd","lynx","canadensis",-81.9333333,47.45,392,30,728,5,1
"c717336d-4305-4ea6-ad99-5509c461684d","leopardus","pardalis",-51.801713,3.897095,10,259,3086,2,3
"c721b3b5-0afb-44be-9e34-0e66c63e38f5","puma","concolor",-91.359864,43.913575,221,85,708,17,6
"c72367d4-0db2-46b1-bbcd-a64648aa1b15","puma","concolor",-108.09944,38.39354,2467,58,299,1,5
"c7268297-b046-40c6-a4c1-dff97cd4c378","lynx","canadensis",-148,65.1666666667,526,-39,346,7,1
"c72b4dcc-2902-4b03-850c-f754b919799d","puma","concolor",-124.147027,41.928168,29,132,1929,1,2
"c7439db0-e4df-40fd-9e19-daa7085685d1","felis","pardalis",-80.1,-0.683,19,245,959,8,2
"c7529a42-7f6d-4ce6-aa29-e71de15eb3ca","puma","concolor",-109.231417120081,31.8728929104177,1868,146,364,1,5
"c7645c76-3afa-42bb-87d6-deb3cc8530ce","puma","concolor",-112.63806,37.27601,1685,119,364,8,6
"c7671825-66ab-4597-b7c3-92c6768424dd","lynx","canadensis",-145.821179,64.213347,293,-7,299,7,1
"c78794cd-676b-4b95-8de2-24cefc45926c","lynx","canadensis",-147.93,64.86,199,-15,313,5,1
"c7c1d120-20bb-4e08-a0f0-fe806eabce3b","puma","concolor",-110.217312,33.18339,795,201,240,10,4
"c7c66f6f-52a0-411c-bb2a-460818e87bfe","panthera","onca",-61.010271,2.06659,83,263,1757,2,2
