"uuid","flags","longitude","latitude"
"9b27376f-5a0f-480e-9b82-3379174391aa","[""idigbio_georeference""]","-67.22","6.55"
"010386fa-14ff-4e22-98ed-e1f7f8bf2300","[""idigbio_georeference""]","-80.033","0.6"
"92687bbb-cac9-4248-a9ab-7977e3005579","[""idigbio_georeference""]","-72.63","9.2"
"ce0bf28b-c667-4b9a-854d-db1c3e743228","[""idigbio_georeference""]","-48.1500015","-14.5500002"
"ce3619f1-38ad-46af-939c-5b0b2e62d1a1","[""idigbio_georeference""]","-88.2649307","20.6012478"
"4cdb3dac-f603-4504-9524-ba4949665b03","[""geolocate_georeference""]","-98.380878","17.199688"
"20248ba3-4c09-489a-bc78-836fb3748f2c","[""geolocate_georeference""]","-78.797163","-5.338781"
"5bf4c61e-dca6-4a14-b674-cc93acf01a36","[""geolocate_georeference""]","-97.450684","26.789687"
"060ab681-d109-4441-9146-335bd2b963de","[""geolocate_georeference""]","-79.066667","9.45"
"ce4741c5-f6d9-425b-b729-a74320dac862","[""geolocate_georeference""]","-60.025278","-3.113333"
"44add850-4dc0-4e1d-bbde-0488c115930d","[""geolocate_georeference""]","-97.943647","33.820378"
"02395b3b-aab6-48b9-a85c-ca5a7640a9db","[""geolocate_georeference""]","-82.433333","9.233333"
"88340925-7871-48a4-a743-b25e0baa1f10","[""geolocate_georeference""]","-101.816667","18"
"2d33e2be-1af4-43f8-9f95-9fdda7af53c5","[""geolocate_georeference""]","-77.450454","8.662696"
"9bb05e87-458d-45a8-a5ff-e087218e0e96","[""geolocate_georeference""]","-80.133333","8.75"
"3dd32344-d9b7-4bec-91f5-307a0a38032d","[""geolocate_georeference""]","-99.85","20.7"
"963f6928-3bec-412f-866c-8a32d7192900","[""geolocate_georeference""]","-99.901496","16.856933"
"cf008f73-5931-4505-a04b-d13c3fb56b96","[""idigbio_georeference""]","-65.77","3.65"
"a875855d-07ba-44a5-b2a9-a7803bc93dce","[""idigbio_georeference""]","-61.32","6.28"
"c0300186-5b14-4229-903e-df0634c03a9b","[""idigbio_georeference""]","-79.1","-0.267"
"a7a603aa-5904-40ba-abc3-994868b1af17","[""idigbio_georeference""]","-62.7","-19.77"
"f9ef63af-489d-4d63-bf9c-fc253b6931e1","[""idigbio_georeference""]","-72.3000031","8.3666668"
"26d79100-96f7-4f26-ad3e-b6562043e735","[""idigbio_georeference""]","-95.1324997","17.7358341"
"d0f144fc-ef97-48b6-8238-e2a09f2df485","[""idigbio_georeference""]","-97.1002655","18.8506857"
"0aa03af5-fbf6-4792-a7c9-0ebdc978ded8","[""idigbio_georeference""]","-76.4166641","-0.2333333"
"5fc78c97-1665-4a65-ba1e-6d6d54812f69","[""geolocate_georeference""]","-96.303375","19.067513"
"f669682d-b937-4f78-bfd9-079faf5cda1c","[""geolocate_georeference""]","-104.310375","19.052714"
"d86bcd70-0821-4c28-b31d-94674f5c0195","[""geolocate_georeference""]","-97.856109","27.515869"
"427b3175-e119-48bc-a726-e08ec253cbac","[""geolocate_georeference""]","-42.9","-20.25"
"022c2b0f-5709-4ef2-b8dc-c2d0d6f0e3fc","[""geolocate_georeference""]","-73.333333","4.5"
"4752ff0d-fc96-49f6-a917-cc8702ea418f","[""geolocate_georeference""]","-73.033333","8.75"
"defcc50b-d19e-4bc9-a1cd-09cb6b042614","[""geolocate_georeference""]","-90.527701","19.838032"
"859b5e10-1a63-4a9c-b679-ca098655ed5f","[""geolocate_georeference""]","-59.3","-23.1"
"dcc0d927-939e-4f68-982b-07953b7d8733","[""geolocate_georeference""]","-82.45","9.466667"
"3187ca5f-9716-41ae-9443-e8f60fd9d08d","[""geolocate_georeference""]","-79.9175","9.270556"
